infer_style,model,checkpoint,score,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gen,mul-eng,443000,0.47979015157915916,0.7449414617611014 0.5366960493808731 0.417703286630876 0.33052014251631684,0.9898564946139132,0.989907593825822,153404,154968
gen,mul-eng,89000,0.4397151298150506,0.7163765333680409 0.496089094159714 0.3755225752508361 0.2897870199563978,0.9915563648365846,0.9915918125032265,153665,154968
gen,mul-eng,66000,0.4255696876890189,0.70200799058714 0.47916928513866197 0.35868880198216396 0.27387088410681876,0.9981527536341168,0.9981544576944917,154682,154968
gen,mul-eng,379000,0.47417909587622814,0.7416597055445338 0.5320199989537169 0.41229028789243155 0.3251732052982922,0.9887347077439304,0.9887976872644675,153232,154968
gen,mul-eng,519000,0.4680378666849712,0.7426083181498266 0.5297502337787698 0.40941862519879835 0.32189056318051423,0.9808538236571178,0.9810347942801094,152029,154968
gen,mul-eng,316000,0.4696919692288454,0.7380659915060438 0.5279101964452759 0.40830640712428085 0.3216482229700505,0.9875463443350927,0.9876232512518713,153050,154968
gen,mul-eng,321000,0.47022696740509484,0.736852400015648 0.5274768755272529 0.4079895219384414 0.3214041653963014,0.9896609237360255,0.9897140054720974,153374,154968
gen,mul-eng,108000,0.4521750007713198,0.7209638585325234 0.5047382171904291 0.3848572831677709 0.29887958949317717,0.9996837556942268,0.9996838056889165,154919,154968
gen,mul-eng,575000,0.4848436478554897,0.7486485780690988 0.541776637980665 0.4237030168907394 0.3369892745011273,0.988343093766742,0.9884105105570182,153172,154968
gen,mul-eng,121000,0.4538833954981073,0.7205530238665327 0.5065433760730916 0.38679140024889497 0.30061994109529794,1.0,1.0025553662691653,155364,154968
gen,mul-eng,577000,0.4852332683385941,0.7480367858074615 0.5417603345905374 0.42376671820810513 0.33699059561128525,0.9893088007442646,0.9893655464353931,153320,154968
gen,mul-eng,153000,0.4596551864590927,0.7266135773111041 0.5143136702592916 0.39439046777852826 0.30792210090243877,0.995881014180284,0.9958894739559134,154331,154968
gen,mul-eng,328000,0.4726275145036014,0.7390193176558028 0.5298153152480628 0.4105331168037439 0.3235182810167567,0.9897195989743466,0.9897720819782149,153383,154968
gen,mul-eng,433000,0.4754356525822873,0.7431637244721356 0.5334724590850611 0.4140529282038716 0.3266743271592574,0.9879839810842793,0.9880555985751898,153117,154968
gen,mul-eng,194000,0.47168858273489583,0.7366711404174204 0.5258812533380808 0.4066768356097899 0.3202500651211253,0.995245819953281,0.9952570853337463,154233,154968
gen,mul-eng,129000,0.4563873111882802,0.7226885347202554 0.5088905400534095 0.3892040821581536 0.3030967755223942,1.0,1.002503742708172,155356,154968
gen,mul-eng,554000,0.48253518975528586,0.7468422151469284 0.5400121033717603 0.42116532515315974 0.333621007209388,0.988995699516849,0.9890558050694337,153272,154968
gen,mul-eng,452000,0.47975566768597167,0.7446834857302997 0.5367728263140614 0.41759171990086225 0.33029344708391556,0.9900715788600611,0.9901205410149192,153437,154968
gen,mul-eng,530000,0.4740882727656975,0.7435292730381463 0.5331096499129286 0.4139718804920914 0.3271463683362997,0.9849230976349259,0.9850356202570854,152649,154968
gen,mul-eng,135000,0.45808393769594064,0.725865103398297 0.5117781576785595 0.39202586020622476 0.3056671963111817,0.9972860870400027,0.997289763047855,154548,154968
gen,mul-eng,324000,0.47170429285003623,0.7377293817120217 0.5285941312084518 0.4093554494926139 0.32260843076082735,0.9901953944710302,0.9902431469722781,153456,154968
gen,mul-eng,463000,0.4788093083316515,0.7471275668377345 0.5383338590719962 0.41901303177925114 0.33209983883281025,0.984412051272512,0.9845322905374013,152571,154968
gen,mul-eng,362000,0.4708332138544749,0.7428773807649929 0.5312333235623502 0.4109467273351346 0.3235328457856135,0.983763045060331,0.98389344897011,152472,154968
gen,mul-eng,478000,0.47596444338645194,0.746214034144198 0.5360025855719075 0.4161606027001813 0.3291973592035154,0.9837564873271961,0.9838869960249857,152471,154968
gen,mul-eng,416000,0.4643148173428978,0.7379873430173459 0.524507740868781 0.40421169347741914 0.3170501337182154,0.9838482917414055,0.983977337256724,152485,154968
gen,mul-eng,510000,0.4749451895340362,0.7446886639038977 0.5347425213594932 0.4152830935726541 0.32822961430314607,0.9839728701849313,0.9840999432140829,152504,154968
gen,mul-eng,406000,0.47491579634342623,0.7439049924752994 0.5336831453093962 0.41399005097340785 0.3273238662197456,0.9861079969651348,0.9862036033245574,152830,154968
gen,mul-eng,368000,0.4709164679654084,0.7419925213325388 0.5305681443020499 0.4103573059761796 0.32304483174858645,0.9852636523683806,0.9853711734035414,152701,154968
gen,mul-eng,414000,0.46642465951063977,0.7383956294462131 0.5257856537044125 0.4059432909523851 0.3190432304742534,0.9849820479763137,0.9850936967632027,152658,154968
gen,mul-eng,265000,0.4750660921332433,0.740995300764114 0.5313112347914198 0.41187180402986245 0.32514887192820596,0.9914066828368217,0.9914433947653709,153642,154968
gen,mul-eng,413000,0.46787617248221886,0.7388720150816925 0.5269042994382908 0.40717527365935446 0.3202272751319952,0.9857022756406643,0.9858035207268597,152768,154968
gen,mul-eng,574000,0.4849610403322425,0.7489224137931034 0.5420845955346124 0.42392207996779585 0.337289958044317,0.9880035723348817,0.9880749574105622,153120,154968
gen,mul-eng,385000,0.47648037407308885,0.7426855589100227 0.5337549277266754 0.4143059242699455 0.3272767420586101,0.9895761645984512,0.9896301171854834,153361,154968
gen,mul-eng,228000,0.46611008463564363,0.7363185053264706 0.5235683444638668 0.40339211128781394 0.31709703895447944,0.9891196470145076,0.9891784110267926,153291,154968
gen,mul-eng,72000,0.4332040075450013,0.7083721291123526 0.4872255621861851 0.36649770739247195 0.2806800970974502,0.9979846530353509,0.9979866811212638,154656,154968
gen,mul-eng,410000,0.4711621080568996,0.7424950666413169 0.5310950506355742 0.41113085394602583 0.32401671687385974,0.9841629867923685,0.9842870786226834,152533,154968
gen,mul-eng,345000,0.4718940190751864,0.743365272843098 0.5324671414161184 0.4126064645823414 0.32595815294280334,0.9824178247871992,0.9825705952196583,152267,154968
gen,mul-eng,496000,0.4798313472792246,0.7440857412776493 0.5360137251976727 0.4174517603545134 0.3309285279230462,0.9903843469305592,0.9904302823808786,153485,154968
gen,mul-eng,239000,0.47189751171468325,0.7363962922304429 0.5268283254783604 0.40782637404646477 0.3218518131466193,0.993389791561064,0.9934115430282381,153947,154968
gen,mul-eng,283000,0.47508622171663684,0.7406368199365915 0.531092098791194 0.4122065564056536 0.32553041982611247,0.9911788632544581,0.9912175416860255,153607,154968
gen,mul-eng,175000,0.4673941271584461,0.7350317891643805 0.5231806310964948 0.40345460396427113 0.3168672177461547,0.9926035170742906,0.9926307366682153,153826,154968
gen,mul-eng,134000,0.4589271907952399,0.7261540650117363 0.512209371117553 0.3926511226252159 0.30624948128475393,0.9979393903628823,0.9979415105053947,154649,154968
gen,mul-eng,334000,0.47314180662416966,0.743001277557572 0.5325951505142257 0.4129682034696711 0.32599758418275443,0.984831390300188,0.9849452790253471,152635,154968
gen,mul-eng,98000,0.4457133111046164,0.7158289156315701 0.4983005610728952 0.3783527953945047 0.29243197454598047,1.0,1.000580765061174,155058,154968
gen,mul-eng,317000,0.4701421431793954,0.7378666771151686 0.5280501394840958 0.40856470341170603 0.32198155467720685,0.9880819335453144,0.988152392752052,153132,154968
gen,mul-eng,101000,0.44754022158682844,0.7169914569532161 0.5001765926449163 0.3801102316237702 0.2942939849391695,1.0,1.002342419080068,155331,154968
gen,mul-eng,234000,0.46911940325001916,0.7370860193326771 0.5258742928787856 0.4062494544819761 0.3202433744561905,0.9899542658576671,0.9900043880026844,153419,154968
gen,mul-eng,356000,0.47071766929189734,0.7421066439299534 0.5307377203201924 0.41076913598718545 0.3240104868754843,0.9837499295517559,0.9838805430798616,152470,154968
gen,mul-eng,83000,0.4389500881790224,0.7173218384808013 0.4963896086440311 0.37551858159744966 0.28966104725146447,0.989465314998319,0.9895204171183728,153344,154968
gen,mul-eng,49000,0.39777234214917406,0.6768055216379831 0.45076772824402817 0.33072963505400105 0.2481124225708034,1.0,1.0041169789892106,155606,154968
gen,mul-eng,526000,0.46970369974820486,0.7431031649521807 0.5306608394243086 0.4108274632346451 0.3236826127248906,0.9815506921610817,0.9817188064632698,152135,154968
gen,mul-eng,96000,0.44425684717109515,0.7173181750419684 0.4988358124842427 0.3785366529791916 0.29273321808676817,0.9955699488297146,0.995579732589954,154283,154968
gen,mul-eng,514000,0.47169729253237824,0.7436264436113428 0.5323515246380301 0.41234796404019036 0.3252099946836789,0.9826935758133414,0.9828416189148728,152309,154968
gen,mul-eng,533000,0.47691826077315685,0.7439167064267553 0.5350886386776068 0.41605928936856124 0.3288545976526218,0.9872261618452428,0.9873070569407878,153001,154968
gen,mul-eng,202000,0.471894738026393,0.7394626539272604 0.5279431377077761 0.4083191776645324 0.3219935630641492,0.9914196995447405,0.9914563006556192,153644,154968
gen,mul-eng,189000,0.4717112452525384,0.7373263212569796 0.5262379731787956 0.4073247605734082 0.32108099076897373,0.9938638586850483,0.9938826080223013,154020,154968
gen,mul-eng,448000,0.4802607237546859,0.7460018016371398 0.5378450911646196 0.41875027329572784 0.3316444762787562,0.988486703161543,0.9885524753497497,153194,154968
gen,mul-eng,364000,0.4700201978235725,0.7423102898845314 0.5303417390520273 0.40990673939820516 0.3225888594164456,0.9840056514479787,0.9841322079397037,152509,154968
gen,mul-eng,430000,0.4746895888697276,0.7427919803429527 0.5330279418259118 0.4135668929275235 0.3262456999345757,0.9873764641909333,0.9874554746786434,153024,154968
gen,mul-eng,327000,0.4722425874954864,0.7392268653211392 0.529718464514876 0.41034871427448033 0.32330257467829676,0.9891653080519153,0.9892235816426617,153298,154968
gen,mul-eng,84000,0.4392385941153022,0.7180114418416538 0.49680291621847733 0.37593492241017756 0.28994107744107744,0.9891587851728334,0.9892171286975375,153297,154968
gen,mul-eng,237000,0.47105034982174204,0.7379860015901359 0.5276038829735639 0.40833529673551666 0.32220109466429947,0.99013023025212,0.9901786175210366,153446,154968
gen,mul-eng,387000,0.47683010552321614,0.7425272978396268 0.5335317415918907 0.41428608811702416 0.32733057521473424,0.9904299508480253,0.9904754529967477,153492,154968
gen,mul-eng,543000,0.4827839098388229,0.7460079417345322 0.5395320362544982 0.42115649941493916 0.3341499316580801,0.9896152850838416,0.9896688348562284,153367,154968
gen,mul-eng,109000,0.4521907652672605,0.7211335583071473 0.5047876892206911 0.38465711431818966 0.29859912121995347,1.0,1.000083888286614,154981,154968
gen,mul-eng,16000,0.20010863333440723,0.4997689506663463 0.24140006578993414 0.14609253499222394 0.09097637401718603,1.0,1.0473323524856744,162303,154968
gen,mul-eng,232000,0.4673935473090847,0.7362756282799309 0.5244159140105994 0.40443140746948825 0.3184078033193538,0.9897978273254012,0.9898495173197047,153395,154968
gen,mul-eng,381000,0.4751979832829793,0.7420568916371512 0.5326551342953602 0.4131312248820549 0.3260810099947396,0.9892370569441556,0.9892945640390274,153309,154968
gen,mul-eng,325000,0.47194157809169496,0.7378888056541706 0.5287493474532031 0.40941517101843616 0.322545088076592,0.9905797777895065,0.9906238707346032,153515,154968
gen,mul-eng,564000,0.4860502172739509,0.7488870902468636 0.5429707647801939 0.42501727108165066 0.33818170328397196,0.9885389197057938,0.9886040989107429,153202,154968
gen,mul-eng,217000,0.46658552815773924,0.7353672669505319 0.5230567418703277 0.4031809664909146 0.31674673267742137,0.9910942314476393,0.9911336533994115,153594,154968
gen,mul-eng,389000,0.4771546386345952,0.7425520138052291 0.5337185030565081 0.4144670316259284 0.3273246175476885,0.9909054118333257,0.990946517990811,153565,154968
gen,mul-eng,212000,0.46771762460819305,0.7377379926349604 0.5256223313966096 0.40560945523896175 0.3190094836670179,0.988238637766178,0.9883072634350317,153156,154968
gen,mul-eng,459000,0.4790250602131255,0.7470301633246453 0.5381198556390074 0.4188207601029398 0.33186862055821437,0.9852702003782646,0.9853776263486655,152702,154968
gen,mul-eng,19000,0.24985522024126108,0.5519044528753994 0.2962912995008201 0.19028556837744118 0.12524634526575876,1.0,1.03412317381653,160256,154968
gen,mul-eng,456000,0.48008758404947155,0.7470986903219897 0.5387636112922203 0.41949602238341244 0.33243837469874427,0.9863173380308745,0.9864100975685303,152862,154968
gen,mul-eng,118000,0.4518025125604427,0.7189592943583409 0.504617375448503 0.3846754271598161 0.29856137317856263,1.0,1.003000619482732,155433,154968
gen,mul-eng,214000,0.4669173572904318,0.7346934793636754 0.5228350442556929 0.40314509742491883 0.3167368222655023,0.9921613742931429,0.9921919363997729,153758,154968
gen,mul-eng,272000,0.4756096388754026,0.7422005852412328 0.5321454154727794 0.41286477240994135 0.32653597243234156,0.9900976465659064,0.9901463527954159,153441,154968
gen,mul-eng,562000,0.48504837962117253,0.7477842343135529 0.5416181258774682 0.4235613710212781 0.3367270738454095,0.9893935823070877,0.9894494347220071,153333,154968
gen,mul-eng,62000,0.42296274645413057,0.7018512398836252 0.47753958370396726 0.35693626602009004 0.2719920057458702,0.9958680550475353,0.9958765680656652,154329,154968
gen,mul-eng,249000,0.4743421282533705,0.7364110731303087 0.5277586475018328 0.40903861955628595 0.3226376459093413,0.9967424212519962,0.996747715657426,154464,154968
gen,mul-eng,67000,0.42711086665928427,0.7033947623666343 0.48078387872065076 0.36036821789103723 0.2753208220513938,0.9979458565841255,0.9979479634505188,154650,154968
gen,mul-eng,78000,0.43708220554526533,0.7143740279684785 0.493482212025505 0.3729446805545879 0.28711117632262934,0.9916084229340402,0.9916434360642197,153673,154968
gen,mul-eng,380000,0.4741493287275869,0.7416774328256927 0.5319465303774107 0.4121528900698372 0.325013947515237,0.9889043600582234,0.9889654638376956,153258,154968
gen,mul-eng,346000,0.47172857297101184,0.7432412022353119 0.5321546312604435 0.4123807676710686 0.32578569529380486,0.9825228816068178,0.9826738423416447,152283,154968
gen,mul-eng,95000,0.44346039389334874,0.7162956101542308 0.49756213228211094 0.3775296459793993 0.2918478600112357,0.9961919831976099,0.9961992153218729,154379,154968
gen,mul-eng,275000,0.4761109978076597,0.7425382378636346 0.5325888158140298 0.4136100512516043 0.32741130091984233,0.9897130796716819,0.9897656290330907,153382,154968
gen,mul-eng,206000,0.4703830626694971,0.7386497708769254 0.5274655561028764 0.40757842914753584 0.32106562976196734,0.989902122371915,0.9899527644416912,153411,154968
gen,mul-eng,337000,0.47240952588931406,0.7428041280373464 0.5322819381935939 0.412531121062031 0.3256171693489354,0.9840646550568724,0.984190284445821,152518,154968
gen,mul-eng,34000,0.36052144033747524,0.6468420010348859 0.4127368467114955 0.29434106551108846 0.21498198986548364,1.0,1.010137576790047,156539,154968
gen,mul-eng,300000,0.46870467815609407,0.7369090150468094 0.5258690832543315 0.4061586010005326 0.31952445023756465,0.9897521948567143,0.9898043467038357,153388,154968
gen,mul-eng,582000,0.48593097470584157,0.7479526367951593 0.5425591482944238 0.4244448519459653 0.3375039428030701,0.9896218050174992,0.9896752878013525,153368,154968
gen,mul-eng,151000,0.45898185071659847,0.7237967931704734 0.51219061964676 0.39251603337700847 0.3058592132505176,0.9992834665036769,0.9992837230912188,154857,154968
gen,mul-eng,488000,0.47975158804117873,0.7466733831399076 0.5377830072021165 0.4191423484110903 0.332618048435006,0.9862911727611582,0.9863842857880336,152858,154968
gen,mul-eng,9000,0.03855808084084738,0.2852914415375802 0.052893374773831964 0.01973462071740052 0.0074223739907992616,1.0,1.1489210675752413,178046,154968
gen,mul-eng,520000,0.46758878871794757,0.742158422873075 0.5291257378495127 0.4088054758224774 0.32132388210840485,0.9811497222655134,0.9813251768106964,152074,154968
gen,mul-eng,486000,0.4789058983283452,0.7462002996578143 0.5371994363494633 0.41837146466418695 0.331606491515568,0.9861799628313775,0.9862745857209231,152841,154968
gen,mul-eng,540000,0.48156412856300723,0.745278712470981 0.5381525204781852 0.4199337985484589 0.3330914597595987,0.9894913983510607,0.9895462288988695,153348,154968
